receptance constructor:
viscous constructor:
     98.0000      0.0001     -0.0001     -0.0000   -179.8049      0.0050      0.0001
     99.0000      0.0001     -0.0001     -0.0000   -179.8070      0.0050      0.0001
    100.0000      0.0001     -0.0001     -0.0000   -179.8090      0.0050      0.0001
    101.0000      0.0001     -0.0001     -0.0000   -179.8110      0.0050      0.0001
    102.0000      0.0001     -0.0001     -0.0000   -179.8130      0.0050      0.0001
    103.0000      0.0001     -0.0001     -0.0000   -179.8149      0.0050      0.0001
    104.0000      0.0001     -0.0001     -0.0000   -179.8167      0.0050      0.0001
    105.0000      0.0001     -0.0001     -0.0000   -179.8186      0.0050      0.0001
    106.0000      0.0001     -0.0001     -0.0000   -179.8204      0.0050      0.0001
    107.0000      0.0001     -0.0001     -0.0000   -179.8221      0.0050      0.0001
    108.0000      0.0001     -0.0001     -0.0000   -179.8239      0.0050      0.0001
    109.0000      0.0001     -0.0001     -0.0000   -179.8255      0.0050      0.0001
    110.0000      0.0001     -0.0001     -0.0000   -179.8272      0.0050      0.0001
    111.0000      0.0001     -0.0001     -0.0000   -179.8288      0.0050      0.0001
    112.0000      0.0001     -0.0001     -0.0000   -179.8304      0.0050      0.0001
    113.0000      0.0001     -0.0001     -0.0000   -179.8320      0.0050      0.0001
    114.0000      0.0001     -0.0001     -0.0000   -179.8335      0.0050      0.0001
    115.0000      0.0001     -0.0001     -0.0000   -179.8350      0.0050      0.0001
    116.0000      0.0001     -0.0001     -0.0000   -179.8365      0.0050      0.0001
    117.0000      0.0001     -0.0001     -0.0000   -179.8380      0.0050      0.0001
    118.0000      0.0001     -0.0001     -0.0000   -179.8394      0.0050      0.0001
    119.0000      0.0001     -0.0001     -0.0000   -179.8408      0.0050      0.0001
    120.0000      0.0001     -0.0001     -0.0000   -179.8422      0.0050      0.0001
    121.0000      0.0001     -0.0001     -0.0000   -179.8435      0.0050      0.0001
    122.0000      0.0001     -0.0001     -0.0000   -179.8449      0.0050      0.0001
    123.0000      0.0001     -0.0001     -0.0000   -179.8462      0.0050      0.0001
    124.0000      0.0001     -0.0001     -0.0000   -179.8475      0.0050      0.0001
    125.0000      0.0001     -0.0001     -0.0000   -179.8487      0.0050      0.0001
    126.0000      0.0001     -0.0001     -0.0000   -179.8500      0.0050      0.0001
    127.0000      0.0001     -0.0001     -0.0000   -179.8512      0.0050      0.0001
    128.0000      0.0001     -0.0001     -0.0000   -179.8524      0.0050      0.0001
    129.0000      0.0001     -0.0001     -0.0000   -179.8536      0.0050      0.0001
    130.0000      0.0001     -0.0001     -0.0000   -179.8547      0.0050      0.0001
    131.0000      0.0001     -0.0001     -0.0000   -179.8559      0.0050      0.0001
    132.0000      0.0001     -0.0001     -0.0000   -179.8570      0.0050      0.0001
    133.0000      0.0001     -0.0001     -0.0000   -179.8581      0.0050      0.0001
    134.0000      0.0001     -0.0001     -0.0000   -179.8592      0.0050      0.0001
    135.0000      0.0001     -0.0001     -0.0000   -179.8603      0.0050      0.0001
    136.0000      0.0001     -0.0001     -0.0000   -179.8613      0.0050      0.0001
    137.0000      0.0001     -0.0001     -0.0000   -179.8624      0.0050      0.0001
    138.0000      0.0001     -0.0001     -0.0000   -179.8634      0.0050      0.0001
    139.0000      0.0001     -0.0001     -0.0000   -179.8644      0.0050      0.0001
    140.0000      0.0001     -0.0001     -0.0000   -179.8654      0.0050      0.0001
    141.0000      0.0001     -0.0001     -0.0000   -179.8664      0.0050      0.0001
    142.0000      0.0001     -0.0001     -0.0000   -179.8674      0.0050      0.0001
    143.0000      0.0001     -0.0001     -0.0000   -179.8683      0.0050      0.0001
    144.0000      0.0001     -0.0001     -0.0000   -179.8693      0.0050      0.0001
    145.0000      0.0001     -0.0001     -0.0000   -179.8702      0.0050      0.0001
    146.0000      0.0001     -0.0001     -0.0000   -179.8711      0.0050      0.0001
    147.0000      0.0001     -0.0001     -0.0000   -179.8720      0.0050      0.0001
    148.0000      0.0001     -0.0001     -0.0000   -179.8729      0.0050      0.0001
    149.0000      0.0001     -0.0001     -0.0000   -179.8738      0.0050      0.0001
    150.0000      0.0001     -0.0001     -0.0000   -179.8746      0.0050      0.0001
    151.0000      0.0001     -0.0001     -0.0000   -179.8755      0.0050      0.0001
    152.0000      0.0001     -0.0001     -0.0000   -179.8763      0.0050      0.0001
    153.0000      0.0001     -0.0001     -0.0000   -179.8771      0.0050      0.0001
    154.0000      0.0001     -0.0001     -0.0000   -179.8780      0.0050      0.0001
    155.0000      0.0001     -0.0001     -0.0000   -179.8788      0.0050      0.0001
    156.0000      0.0001     -0.0001     -0.0000   -179.8796      0.0050      0.0001
    157.0000      0.0001     -0.0001     -0.0000   -179.8803      0.0050      0.0001
    158.0000      0.0001     -0.0001     -0.0000   -179.8811      0.0050      0.0001
    159.0000      0.0001     -0.0001     -0.0000   -179.8819      0.0050      0.0001
    160.0000      0.0001     -0.0001     -0.0000   -179.8826      0.0050      0.0001
    161.0000      0.0001     -0.0001     -0.0000   -179.8834      0.0050      0.0001
    162.0000      0.0001     -0.0001     -0.0000   -179.8841      0.0050      0.0001
    163.0000      0.0001     -0.0001     -0.0000   -179.8848      0.0050      0.0000
    164.0000      0.0000     -0.0000     -0.0000   -179.8856      0.0050      0.0000
    165.0000      0.0000     -0.0000     -0.0000   -179.8863      0.0050      0.0000
    166.0000      0.0000     -0.0000     -0.0000   -179.8870      0.0050      0.0000
    167.0000      0.0000     -0.0000     -0.0000   -179.8877      0.0050      0.0000
    168.0000      0.0000     -0.0000     -0.0000   -179.8883      0.0050      0.0000
    169.0000      0.0000     -0.0000     -0.0000   -179.8890      0.0050      0.0000
    170.0000      0.0000     -0.0000     -0.0000   -179.8897      0.0050      0.0000
    171.0000      0.0000     -0.0000     -0.0000   -179.8903      0.0050      0.0000
    172.0000      0.0000     -0.0000     -0.0000   -179.8910      0.0050      0.0000
    173.0000      0.0000     -0.0000     -0.0000   -179.8916      0.0050      0.0000
    174.0000      0.0000     -0.0000     -0.0000   -179.8923      0.0050      0.0000
    175.0000      0.0000     -0.0000     -0.0000   -179.8929      0.0050      0.0000
    176.0000      0.0000     -0.0000     -0.0000   -179.8935      0.0050      0.0000
    177.0000      0.0000     -0.0000     -0.0000   -179.8941      0.0050      0.0000
    178.0000      0.0000     -0.0000     -0.0000   -179.8947      0.0050      0.0000
    179.0000      0.0000     -0.0000     -0.0000   -179.8953      0.0050      0.0000
    180.0000      0.0000     -0.0000     -0.0000   -179.8959      0.0050      0.0000
    181.0000      0.0000     -0.0000     -0.0000   -179.8965      0.0050      0.0000
    182.0000      0.0000     -0.0000     -0.0000   -179.8971      0.0050      0.0000
    183.0000      0.0000     -0.0000     -0.0000   -179.8977      0.0050      0.0000
    184.0000      0.0000     -0.0000     -0.0000   -179.8982      0.0050      0.0000
    185.0000      0.0000     -0.0000     -0.0000   -179.8988      0.0050      0.0000
    186.0000      0.0000     -0.0000     -0.0000   -179.8993      0.0050      0.0000
    187.0000      0.0000     -0.0000     -0.0000   -179.8999      0.0050      0.0000
    188.0000      0.0000     -0.0000     -0.0000   -179.9004      0.0050      0.0000
    189.0000      0.0000     -0.0000     -0.0000   -179.9010      0.0050      0.0000
    190.0000      0.0000     -0.0000     -0.0000   -179.9015      0.0050      0.0000
    191.0000      0.0000     -0.0000     -0.0000   -179.9020      0.0050      0.0000
    192.0000      0.0000     -0.0000     -0.0000   -179.9025      0.0050      0.0000
    193.0000      0.0000     -0.0000     -0.0000   -179.9030      0.0050      0.0000
    194.0000      0.0000     -0.0000     -0.0000   -179.9035      0.0050      0.0000
    195.0000      0.0000     -0.0000     -0.0000   -179.9041      0.0050      0.0000
    196.0000      0.0000     -0.0000     -0.0000   -179.9045      0.0050      0.0000
    197.0000      0.0000     -0.0000     -0.0000   -179.9050      0.0050      0.0000
    198.0000      0.0000     -0.0000     -0.0000   -179.9055      0.0050      0.0000
    199.0000      0.0000     -0.0000     -0.0000   -179.9060      0.0050      0.0000
    200.0000      0.0000     -0.0000     -0.0000   -179.9065      0.0050      0.0000
   Frequency   Mag(Visc)  Real(Visc)  Imag(Visc) Phase(Visc)         1/k    1./(wwm)
