  0.01470000  0.30019053  0.00003295
  0.01480000  0.30019183  0.00003317
  0.01490000  0.30019312  0.00003340
  0.01500000  0.30019442  0.00003363
  0.01510000  0.30019571  0.00003385
  0.01520000  0.30019701  0.00003408
  0.01530000  0.30019831  0.00003430
  0.01540000  0.30019960  0.00003453
  0.01550000  0.30020090  0.00003476
  0.01560000  0.30020219  0.00003498
  0.01570000  0.30020349  0.00003521
  0.01580000  0.30020479  0.00003543
  0.01590000  0.30020608  0.00003566
  0.01600000  0.30020738  0.00003589
  0.01610000  0.30020868  0.00003611
  0.01620000  0.30020997  0.00003634
  0.01630000  0.30021127  0.00003657
  0.01640000  0.30021256  0.00003679
  0.01650000  0.30021386  0.00003702
  0.01660000  0.30021516  0.00003725
  0.01670000  0.30021645  0.00003747
  0.01680000  0.30021775  0.00003770
  0.01690000  0.30021904  0.00003793
  0.01700000  0.30022034  0.00003815
  0.01710000  0.30022164  0.00003838
  0.01720000  0.30022293  0.00003861
  0.01730000  0.30022423  0.00003883
  0.01740000  0.30022552  0.00003906
  0.01750000  0.30022682  0.00003929
  0.01760000  0.30022812  0.00003951
  0.01770000  0.30022941  0.00003974
  0.01780000  0.30023071  0.00003997
  0.01790000  0.30023200  0.00004019
  0.01800000  0.30023330  0.00004042
  0.01810000  0.30023460  0.00004065
  0.01820000  0.30023589  0.00004087
  0.01830000  0.30023719  0.00004110
  0.01840000  0.30023849  0.00004133
  0.01850000  0.30023978  0.00004156
  0.01860000  0.30024108  0.00004178
  0.01870000  0.30024237  0.00004201
  0.01880000  0.30024367  0.00004224
  0.01890000  0.30024497  0.00004246
  0.01900000  0.30024626  0.00004269
  0.01910000  0.30024756  0.00004292
  0.01920000  0.30024885  0.00004315
  0.01930000  0.30025015  0.00004337
  0.01940000  0.30025145  0.00004360
  0.01950000  0.30025274  0.00004383
  0.01960000  0.30025404  0.00004405
  0.01970000  0.30025533  0.00004428
  0.01980000  0.30025663  0.00004451
  0.01990000  0.30025793  0.00004474
  0.02000000  0.30025922  0.00004496
  0.02010000  0.30026052  0.00004519
  0.02020000  0.30026181  0.00004542
  0.02030000  0.30026311  0.00004565
  0.02040000  0.30026441  0.00004587
  0.02050000  0.30026570  0.00004610
  0.02060000  0.30026700  0.00004633
  0.02070000  0.30026830  0.00004656
  0.02080000  0.30026959  0.00004678
  0.02090000  0.30027089  0.00004701
  0.02100000  0.30027218  0.00004724
  0.02110000  0.30027348  0.00004747
  0.02120000  0.30027478  0.00004769
  0.02130000  0.30027607  0.00004792
  0.02140000  0.30027737  0.00004815
  0.02150000  0.30027866  0.00004838
  0.02160000  0.30027996  0.00004861
  0.02170000  0.30028126  0.00004883
  0.02180000  0.30028255  0.00004906
  0.02190000  0.30028385  0.00004929
  0.02200000  0.30028514  0.00004952
  0.02210000  0.30028644  0.00004975
  0.02220000  0.30028774  0.00004997
  0.02230000  0.30028903  0.00005020
  0.02240000  0.30029033  0.00005043
  0.02250000  0.30029162  0.00005066
  0.02260000  0.30029292  0.00005089
  0.02270000  0.30029422  0.00005111
  0.02280000  0.30029551  0.00005134
  0.02290000  0.30029681  0.00005157
  0.02300000  0.30029810  0.00005180
  0.02310000  0.30029940  0.00005203
  0.02320000  0.30030070  0.00005226
  0.02330000  0.30030199  0.00005248
  0.02340000  0.30030329  0.00005271
  0.02350000  0.30030458  0.00005294
  0.02360000  0.30030588  0.00005317
  0.02370000  0.30030718  0.00005340
  0.02380000  0.30030847  0.00005363
  0.02390000  0.30030977  0.00005385
  0.02400000  0.30031106  0.00005408
  0.02410000  0.30031236  0.00005431
  0.02420000  0.30031366  0.00005454
  0.02430000  0.30031495  0.00005477
  0.02440000  0.30031625  0.00005500
  0.02450000  0.30031754  0.00005523
  0.02460000  0.30031884  0.00005545
  0.02470000  0.30032014  0.00005568
  0.02480000  0.30032143  0.00005591
  0.02490000  0.30032273  0.00005614
  0.02500000  0.30032402  0.00005637
  0.02510000  0.30032532  0.00005660
  0.02520000  0.30032662  0.00005683
  0.02530000  0.30032791  0.00005705
  0.02540000  0.30032921  0.00005728
  0.02550000  0.30033050  0.00005751
  0.02560000  0.30033180  0.00005774
  0.02570000  0.30033310  0.00005797
  0.02580000  0.30033439  0.00005820
  0.02590000  0.30033569  0.00005843
  0.02600000  0.30033698  0.00005866
  0.02610000  0.30033828  0.00005889
  0.02620000  0.30033958  0.00005912
  0.02630000  0.30034087  0.00005934
  0.02640000  0.30034217  0.00005957
  0.02650000  0.30034346  0.00005980
  0.02660000  0.30034476  0.00006003
  0.02670000  0.30034606  0.00006026
  0.02680000  0.30034735  0.00006049
  0.02690000  0.30034865  0.00006072
  0.02700000  0.30034994  0.00006095
  0.02710000  0.30035124  0.00006118
  0.02720000  0.30035254  0.00006141
  0.02730000  0.30035383  0.00006164
  0.02740000  0.30035513  0.00006187
  0.02750000  0.30035642  0.00006210
  0.02760000  0.30035772  0.00006233
  0.02770000  0.30035902  0.00006255
  0.02780000  0.30036031  0.00006278
  0.02790000  0.30036161  0.00006301
  0.02800000  0.30036290  0.00006324
  0.02810000  0.30036420  0.00006347
  0.02820000  0.30036550  0.00006370
  0.02830000  0.30036679  0.00006393
  0.02840000  0.30036809  0.00006416
  0.02850000  0.30036938  0.00006439
  0.02860000  0.30037068  0.00006462
  0.02870000  0.30037198  0.00006485
  0.02880000  0.30037327  0.00006508
  0.02890000  0.30037457  0.00006531
  0.02900000  0.30037586  0.00006554
  0.02910000  0.30037716  0.00006577
  0.02920000  0.30037846  0.00006600
  0.02930000  0.30037975  0.00006623
  0.02940000  0.30038105  0.00006646
  0.02950000  0.30038234  0.00006669
  0.02960000  0.30038364  0.00006692
  0.02970000  0.30038493  0.00006715
  0.02980000  0.30038623  0.00006738
  0.02990000  0.30038753  0.00006761
  0.03000000  0.30038882  0.00006784
  0.03010000  0.30039012  0.00006807
  0.03020000  0.30039141  0.00006830
  0.03030000  0.30039271  0.00006853
  0.03040000  0.30039401  0.00006876
  0.03050000  0.30039530  0.00006899
