      0.5553,      0.0000,      0.4305,
      0.5584,      0.0000,     -0.0024,
      0.5614,      0.0000,      0.6951,
      0.5645,      0.0000,     -0.7273,
      0.5676,      0.0000,     -0.2698,
      0.5706,      0.0000,      0.2596,
      0.5737,      0.0000,      0.1870,
      0.5768,      0.0000,      0.5488,
      0.5798,      0.0000,     -0.9505,
      0.5829,      0.0000,      0.1029,
      0.5860,      0.0000,      0.0285,
      0.5890,      0.0000,      0.4986,
      0.5921,      0.0000,      0.1629,
      0.5952,      0.0000,     -0.8867,
      0.5983,      0.0000,      0.2821,
      0.6013,      0.0000,     -0.0927,
      0.6044,      0.0000,      0.7615,
      0.6075,      0.0000,     -0.3249,
      0.6105,      0.0000,     -0.5863,
      0.6136,      0.0000,      0.2262,
      0.6167,      0.0000,      0.0012,
      0.6197,      0.0000,      0.8144,
      0.6228,      0.0000,     -0.7237,
      0.6259,      0.0000,     -0.2045,
      0.6289,      0.0000,      0.0199,
      0.6320,      0.0000,      0.2934,
      0.6351,      0.0000,      0.5903,
      0.6381,      0.0000,     -0.8823,
      0.6412,      0.0000,      0.0780,
      0.6443,      0.0000,     -0.1729,
      0.6473,      0.0000,      0.6518,
      0.6504,      0.0000,      0.1527,
      0.6535,      0.0000,     -0.7625,
      0.6565,      0.0000,      0.1457,
      0.6596,      0.0000,     -0.1968,
      0.6627,      0.0000,      0.8950,
      0.6657,      0.0000,     -0.3320,
      0.6688,      0.0000,     -0.4554,
      0.6719,      0.0000,      0.0055,
      0.6750,      0.0000,      0.0116,
      0.6780,      0.0000,      0.8842,
      0.6811,      0.0000,     -0.6761,
      0.6842,      0.0000,     -0.1327,
      0.6872,      0.0000,     -0.2203,
      0.6903,      0.0000,      0.3877,
      0.6934,      0.0000,      0.5953,
      0.6964,      0.0000,     -0.7612,
      0.6995,      0.0000,      0.0416,
      0.7026,      0.0000,     -0.3598,
      0.7056,      0.0000,      0.7691,
      0.7087,      0.0000,      0.1334,
      0.7118,      0.0000,     -0.5945,
      0.7148,      0.0000,     -0.0051,
      0.7179,      0.0000,     -0.2831,
      0.7210,      0.0000,      0.9758,
      0.7240,      0.0000,     -0.3180,
      0.7271,      0.0000,     -0.3017,
      0.7302,      0.0000,     -0.2184,
      0.7332,      0.0000,      0.0273,
      0.7363,      0.0000,      0.9009,
      0.7394,      0.0000,     -0.5864,
      0.7424,      0.0000,     -0.0596,
      0.7455,      0.0000,     -0.4467,
      0.7486,      0.0000,      0.4633,
      0.7516,      0.0000,      0.5652,
      0.7547,      0.0000,     -0.5940,
      0.7578,      0.0000,     -0.0045,
      0.7609,      0.0000,     -0.5216,
      0.7639,      0.0000,      0.8427,
      0.7670,      0.0000,      0.1079,
      0.7701,      0.0000,     -0.3929,
      0.7731,      0.0000,     -0.1615,
      0.7762,      0.0000,     -0.3473,
      0.7793,      0.0000,      0.9990,
      0.7823,      0.0000,     -0.2820,
      0.7854,      0.0000,     -0.1349,
      0.7885,      0.0000,     -0.4322,
      0.7915,      0.0000,      0.0462,
      0.7946,      0.0000,      0.8643,
      0.7977,      0.0000,     -0.4588,
      0.8007,      0.0000,      0.0098,
      0.8038,      0.0000,     -0.6458,
      0.8069,      0.0000,      0.5142,
      0.8099,      0.0000,      0.5031,
      0.8130,      0.0000,     -0.3903,
      0.8161,      0.0000,     -0.0579,
      0.8191,      0.0000,     -0.6491,
      0.8222,      0.0000,      0.8671,
      0.8253,      0.0000,      0.0795,
      0.8283,      0.0000,     -0.1701,
      0.8314,      0.0000,     -0.3140,
      0.8345,      0.0000,     -0.3869,
      0.8376,      0.0000,      0.9630,
      0.8406,      0.0000,     -0.2247,
      0.8437,      0.0000,      0.0344,
      0.8468,      0.0000,     -0.6228,
      0.8498,      0.0000,      0.0653,
      0.8529,      0.0000,      0.7775,
      0.8560,      0.0000,     -0.3001,
      0.8590,      0.0000,      0.0713,
      0.8621,      0.0000,     -0.8060,
      0.8652,      0.0000,      0.5359,
      0.8682,      0.0000,      0.4142,
      0.8713,      0.0000,     -0.1623,
      0.8744,      0.0000,     -0.1150,
      0.8774,      0.0000,     -0.7354,
      0.8805,      0.0000,      0.8400,
      0.8836,      0.0000,      0.0514,
      0.8866,      0.0000,      0.0604,
      0.8897,      0.0000,     -0.4530,
      0.8928,      0.0000,     -0.4008,
      0.8958,      0.0000,      0.8700,
      0.8989,      0.0000,     -0.1484,
      0.9020,      0.0000,      0.1962,
      0.9050,      0.0000,     -0.7785,
      0.9081,      0.0000,      0.0820,
      0.9112,      0.0000,      0.6463,
      0.9143,      0.0000,     -0.1193,
      0.9173,      0.0000,      0.1215,
      0.9204,      0.0000,     -0.9177,
      0.9235,      0.0000,      0.5255,
      0.9265,      0.0000,      0.3050,
      0.9296,      0.0000,      0.0767,
      0.9327,      0.0000,     -0.1719,
      0.9357,      0.0000,     -0.7765,
      0.9388,      0.0000,      0.7623,
      0.9419,      0.0000,      0.0265,
      0.9449,      0.0000,      0.2850,
      0.9480,      0.0000,     -0.5694,
      0.9511,      0.0000,     -0.3899,
      0.9541,      0.0000,      0.7255,
      0.9572,      0.0000,     -0.0567,
      0.9603,      0.0000,      0.3410,
      0.9633,      0.0000,     -0.8895,
      0.9664,      0.0000,      0.0932,
      0.9695,      0.0000,      0.4794,
      0.9725,      0.0000,      0.0733,
      0.9756,      0.0000,      0.1580,
      0.9787,      0.0000,     -0.9747,
      0.9817,      0.0000,      0.4821,
      0.9848,      0.0000,      0.1831,
      0.9879,      0.0000,      0.3124,
      0.9910,      0.0000,     -0.2239,
      0.9940,      0.0000,     -0.7710,
      0.9971,      0.0000,      0.6375,
      1.0002,      0.0000,      0.0071,
      1.0032,      0.0000,      0.4903,
      1.0063,      0.0000,     -0.6552,
      1.0094,      0.0000,     -0.3565,
      1.0124,      0.0000,      0.5381,
      1.0155,      0.0000,      0.0452,
      1.0186,      0.0000,      0.4607,
      1.0216,      0.0000,     -0.9488,
      1.0247,      0.0000,      0.0966,
      1.0278,      0.0000,      0.2873,
      1.0308,      0.0000,      0.2660,
      1.0339,      0.0000,      0.1799,
      1.0370,      0.0000,     -0.9738,
      1.0400,      0.0000,      0.4070,
      1.0431,      0.0000,      0.0565,
      1.0462,      0.0000,      0.5306,
      1.0492,      0.0000,     -0.2668,
      1.0523,      0.0000,     -0.7203,
      1.0554,      0.0000,      0.4727,
      1.0584,      0.0000,     -0.0050,
      1.0615,      0.0000,      0.6643,
      1.0646,      0.0000,     -0.7040,
      1.0676,      0.0000,     -0.3044,
      1.0707,      0.0000,      0.3191,
      1.0738,      0.0000,      0.1513,
      1.0769,      0.0000,      0.5490,
      1.0799,      0.0000,     -0.9522,
      1.0830,      0.0000,      0.0902,
      1.0861,      0.0000,      0.0818,
      1.0891,      0.0000,      0.4474,
      1.0922,      0.0000,      0.1870,
      1.0953,      0.0000,     -0.9155,
      1.0983,      0.0000,      0.3033,
      1.1014,      0.0000,     -0.0669,
      1.1045,      0.0000,      0.7182,
      1.1075,      0.0000,     -0.2963,
      1.1106,      0.0000,     -0.6287,
      1.1137,      0.0000,      0.2770,
      1.1167,      0.0000,     -0.0093,
      1.1198,      0.0000,      0.7970,
      1.1229,      0.0000,     -0.7118,
      1.1259,      0.0000,     -0.2380,
      1.1290,      0.0000,      0.0816,
      1.1321,      0.0000,      0.2549,
      1.1351,      0.0000,      0.6018,
      1.1382,      0.0000,     -0.8990,
      1.1413,      0.0000,      0.0730,
      1.1443,      0.0000,     -0.1246,
      1.1474,      0.0000,      0.6059,
      1.1505,      0.0000,      0.1808,
      1.1536,      0.0000,     -0.8036,
      1.1566,      0.0000,      0.1763,
      1.1597,      0.0000,     -0.1799,
      1.1628,      0.0000,      0.8640,
      1.1658,      0.0000,     -0.3088,
      1.1689,      0.0000,     -0.5026,
      1.1720,      0.0000,      0.0618,
      1.1750,      0.0000,     -0.0059,
      1.1781,      0.0000,      0.8811,
      1.1812,      0.0000,     -0.6767,
      1.1842,      0.0000,     -0.1629,
      1.1873,      0.0000,     -0.1604,
      1.1904,      0.0000,      0.3491,
      1.1934,      0.0000,      0.6172,
      1.1965,      0.0000,     -0.7918,
      1.1996,      0.0000,      0.0450,
      1.2026,      0.0000,     -0.3196,
      1.2057,      0.0000,      0.7315,
      1.2088,      0.0000,      0.1633,
      1.2118,      0.0000,     -0.6451,
      1.2149,      0.0000,      0.0331,
      1.2180,      0.0000,     -0.2759,
      1.2210,      0.0000,      0.9590,
      1.2241,      0.0000,     -0.3020,
      1.2272,      0.0000,     -0.3506,
      1.2303,      0.0000,     -0.1602,
      1.2333,      0.0000,      0.0042,
      1.2364,      0.0000,      0.9122,
      1.2395,      0.0000,     -0.5996,
      1.2425,      0.0000,     -0.0843,
      1.2456,      0.0000,     -0.3923,
      1.2487,      0.0000,      0.4271,
      1.2517,      0.0000,      0.5957,
      1.2548,      0.0000,     -0.6367,
      1.2579,      0.0000,      0.0071,
      1.2609,      0.0000,     -0.4918,
      1.2640,      0.0000,      0.8158,
      1.2671,      0.0000,      0.1374,
      1.2701,      0.0000,     -0.4499,
      1.2732,      0.0000,     -0.1181,
      1.2763,      0.0000,     -0.3502,
      1.2793,      0.0000,      0.9974,
      1.2824,      0.0000,     -0.2745,
      1.2855,      0.0000,     -0.1824,
      1.2885,      0.0000,     -0.3758,
      1.2916,      0.0000,      0.0191,
      1.2947,      0.0000,      0.8891,
      1.2977,      0.0000,     -0.4840,
      1.3008,      0.0000,     -0.0078,
      1.3039,      0.0000,     -0.6003,
      1.3070,      0.0000,      0.4831,
      1.3100,      0.0000,      0.5401,
      1.3131,      0.0000,     -0.4426,
      1.3162,      0.0000,     -0.0389,
      1.3192,      0.0000,     -0.6315,
      1.3223,      0.0000,      0.8530,
      1.3254,      0.0000,      0.1064,
      1.3284,      0.0000,     -0.2298,
      1.3315,      0.0000,     -0.2682,
      1.3346,      0.0000,     -0.3993,
      1.3376,      0.0000,      0.9768,
      1.3407,      0.0000,     -0.2265,
      1.3438,      0.0000,     -0.0085,
      1.3468,      0.0000,     -0.5717,
      1.3499,      0.0000,      0.0364,
      1.3530,      0.0000,      0.8141,
      1.3560,      0.0000,     -0.3359,
      1.3591,      0.0000,      0.0618,
      1.3622,      0.0000,     -0.7722,
      1.3652,      0.0000,      0.5121,
      1.3683,      0.0000,      0.4551,
      1.3714,      0.0000,     -0.2207,
      1.3744,      0.0000,     -0.0898,
      1.3775,      0.0000,     -0.7310,
      1.3806,      0.0000,      0.8397,
      1.3836,      0.0000,      0.0738,
      1.3867,      0.0000,      0.0019,
      1.3898,      0.0000,     -0.4078,
      1.3929,      0.0000,     -0.4217,
      1.3959,      0.0000,      0.8983,
      1.3990,      0.0000,     -0.1595,
      1.4021,      0.0000,      0.1605,
      1.4051,      0.0000,     -0.7361,
      1.4082,      0.0000,      0.0533,
      1.4113,      0.0000,      0.6924,
      1.4143,      0.0000,     -0.1635,
      1.4174,      0.0000,      0.1207,
      1.4205,      0.0000,     -0.8977,
      1.4235,      0.0000,      0.5108,
      1.4266,      0.0000,      0.3470,
      1.4297,      0.0000,      0.0157,
      1.4327,      0.0000,     -0.1422,
      1.4358,      0.0000,     -0.7853,
      1.4389,      0.0000,      0.7759,
      1.4419,      0.0000,      0.0427,
      1.4450,      0.0000,      0.2312,
      1.4481,      0.0000,     -0.5277,
      1.4511,      0.0000,     -0.4177,
      1.4542,      0.0000,      0.7666,
      1.4573,      0.0000,     -0.0767,
      1.4603,      0.0000,      0.3146,
      1.4634,      0.0000,     -0.8586,
      1.4665,      0.0000,      0.0669,
      1.4696,      0.0000,      0.5318,
      1.4726,      0.0000,      0.0234,
      1.4757,      0.0000,      0.1658,
      1.4788,      0.0000,     -0.9697,
      1.4818,      0.0000,      0.4778,
      1.4849,      0.0000,      0.2233,
      1.4880,      0.0000,      0.2526,
      1.4910,      0.0000,     -0.1920,
      1.4941,      0.0000,     -0.7922,
      1.4972,      0.0000,      0.6645,
      1.5002,      0.0000,      0.0160,
      1.5033,      0.0000,      0.4445,
      1.5064,      0.0000,     -0.6199,
      1.5094,      0.0000,     -0.3891,
      1.5125,      0.0000,      0.5894,
      1.5156,      0.0000,      0.0176,
      1.5186,      0.0000,      0.4452,
      1.5217,      0.0000,     -0.9313,
      1.5248,      0.0000,      0.0747,
      1.5278,      0.0000,      0.3426,
      1.5309,      0.0000,      0.2136,
      1.5340,      0.0000,      0.1954,
      1.5370,      0.0000,     -0.9841,
      1.5401,      0.0000,      0.4135,
      1.5432,      0.0000,      0.0923,
      1.5463,      0.0000,      0.4758,
      1.5493,      0.0000,     -0.2348,
      1.5524,      0.0000,     -0.7525,
      1.5555,      0.0000,      0.5113,
      1.5585,      0.0000,     -0.0041,
      1.5616,      0.0000,      0.6294,
      1.5647,      0.0000,     -0.6777,
      1.5677,      0.0000,     -0.3393,
      1.5708,      0.0000,      0.3774,
      1.5739,      0.0000,      0.1179,
      1.5769,      0.0000,      0.5453,
      1.5800,      0.0000,     -0.9493,
      1.5831,      0.0000,      0.0745,
      1.5861,      0.0000,      0.1366,
      1.5892,      0.0000,      0.3958,
      1.5923,      0.0000,      0.2092,
      1.5953,      0.0000,     -0.9404,
      1.5984,      0.0000,      0.3205,
      1.6015,      0.0000,     -0.0378,
      1.6045,      0.0000,      0.6719,
      1.6076,      0.0000,     -0.2666,
      1.6107,      0.0000,     -0.6695,
      1.6137,      0.0000,      0.3250,
      1.6168,      0.0000,     -0.0164,
      1.6199,      0.0000,      0.7751,
      1.6230,      0.0000,     -0.6963,
      1.6260,      0.0000,     -0.2729,
      1.6291,      0.0000,      0.1431,
      1.6322,      0.0000,      0.2178,
      1.6352,      0.0000,      0.6097,
      1.6383,      0.0000,     -0.9111,
      1.6414,      0.0000,      0.0647,
      1.6444,      0.0000,     -0.0739,
      1.6475,      0.0000,      0.5584,
      1.6506,      0.0000,      0.2078,
      1.6536,      0.0000,     -0.8414,
      1.6567,      0.0000,      0.2033,
      1.6598,      0.0000,     -0.1592,
      1.6628,      0.0000,      0.8291,
      1.6659,      0.0000,     -0.2837,
      1.6690,      0.0000,     -0.5493,
      1.6720,      0.0000,      0.1162,
      1.6751,      0.0000,     -0.0203,
      1.6782,      0.0000,      0.8735,
      1.6812,      0.0000,     -0.6732,
      1.6843,      0.0000,     -0.1952,
      1.6874,      0.0000,     -0.0994,
      1.6904,      0.0000,      0.3109,
      1.6935,      0.0000,      0.6361,
      1.6966,      0.0000,     -0.8182,
      1.6996,      0.0000,      0.0448,
      1.7027,      0.0000,     -0.2760,
      1.7058,      0.0000,      0.6913,
      1.7089,      0.0000,      0.1931,
      1.7119,      0.0000,     -0.6934,
      1.7150,      0.0000,      0.0683,
      1.7181,      0.0000,     -0.2650,
      1.7211,      0.0000,      0.9377,
      1.7242,      0.0000,     -0.2833,
      1.7273,      0.0000,     -0.4000,
      1.7303,      0.0000,     -0.1027,
      1.7334,      0.0000,     -0.0166,
      1.7365,      0.0000,      0.9191,
      1.7395,      0.0000,     -0.6086,
      1.7426,      0.0000,     -0.1120,
      1.7457,      0.0000,     -0.3357,
      1.7487,      0.0000,      0.3904,
      1.7518,      0.0000,      0.6240,
      1.7549,      0.0000,     -0.6758,
      1.7579,      0.0000,      0.0150,
      1.7610,      0.0000,     -0.4581,
      1.7641,      0.0000,      0.7857,
      1.7671,      0.0000,      0.1677,
      1.7702,      0.0000,     -0.5055,
      1.7733,      0.0000,     -0.0769,
      1.7763,      0.0000,     -0.3494,
      1.7794,      0.0000,      0.9912,
      1.7825,      0.0000,     -0.2638,
      1.7856,      0.0000,     -0.2314,
      1.7886,      0.0000,     -0.3189,
      1.7917,      0.0000,     -0.0064,
      1.7948,      0.0000,      0.9101,
      1.7978,      0.0000,     -0.5052,
      1.8009,      0.0000,     -0.0289,
      1.8040,      0.0000,     -0.5517,
      1.8070,      0.0000,      0.4505,
      1.8101,      0.0000,      0.5758,
      1.8132,      0.0000,     -0.4920,
      1.8162,      0.0000,     -0.0231,
      1.8193,      0.0000,     -0.6097,
      1.8224,      0.0000,      0.8349,
      1.8254,      0.0000,      0.1351,
      1.8285,      0.0000,     -0.2893,
      1.8316,      0.0000,     -0.2236,
      1.8346,      0.0000,     -0.4085,
      1.8377,      0.0000,      0.9860,
      1.8408,      0.0000,     -0.2246,
      1.8438,      0.0000,     -0.0539,
      1.8469,      0.0000,     -0.5191,
      1.8500,      0.0000,      0.0080,
      1.8530,      0.0000,      0.8476,
      1.8561,      0.0000,     -0.3681,
      1.8592,      0.0000,      0.0487,
      1.8623,      0.0000,     -0.7345,
      1.8653,      0.0000,      0.4859,
      1.8684,      0.0000,      0.4956,
      1.8715,      0.0000,     -0.2775,
      1.8745,      0.0000,     -0.0674,
      1.8776,      0.0000,     -0.7223,
      1.8807,      0.0000,      0.8351,
      1.8837,      0.0000,      0.0986,
      1.8868,      0.0000,     -0.0577,
      1.8899,      0.0000,     -0.3627,
      1.8929,      0.0000,     -0.4400,
      1.8960,      0.0000,      0.9224,
      1.8991,      0.0000,     -0.1669,
      1.9021,      0.0000,      0.1215,
      1.9052,      0.0000,     -0.6910,
      1.9083,      0.0000,      0.0243,
      1.9113,      0.0000,      0.7362,
      1.9144,      0.0000,     -0.2047,
      1.9175,      0.0000,      0.1162,
      1.9205,      0.0000,     -0.8733,
      1.9236,      0.0000,      0.4930,
      1.9267,      0.0000,      0.3896,
      1.9297,      0.0000,     -0.0448,
      1.9328,      0.0000,     -0.1147,
      1.9359,      0.0000,     -0.7900,
      1.9390,      0.0000,      0.7851,
      1.9420,      0.0000,      0.0620,
      1.9451,      0.0000,      0.1752,
      1.9482,      0.0000,     -0.4852,
      1.9512,      0.0000,     -0.4436,
      1.9543,      0.0000,      0.8041,
      1.9574,      0.0000,     -0.0930,
      1.9604,      0.0000,      0.2845,
      1.9635,      0.0000,     -0.8241,
      1.9666,      0.0000,      0.0395,
      1.9696,      0.0000,      0.5830,
      1.9727,      0.0000,     -0.0244,
      1.9758,      0.0000,      0.1701,
      1.9788,      0.0000,     -0.9601,
      1.9819,      0.0000,      0.4698,
      1.9850,      0.0000,      0.2652,
      1.9880,      0.0000,      0.1922,
      1.9911,      0.0000,     -0.1612,
      1.9942,      0.0000,     -0.8099,
      1.9972,      0.0000,      0.6872,
      2.0003,      0.0000,      0.0283,
      2.0034,      0.0000,      0.3957,
      2.0064,      0.0000,     -0.5829,
      2.0095,      0.0000,     -0.4207,
      2.0126,      0.0000,      0.6379,
      2.0156,      0.0000,     -0.0067,
      2.0187,      0.0000,      0.4257,
      2.0218,      0.0000,     -0.9096,
      2.0249,      0.0000,      0.0509,
      2.0279,      0.0000,      0.3980,
      2.0310,      0.0000,      0.1623,
      2.0341,      0.0000,      0.2081,
      2.0371,      0.0000,     -0.9899,
      2.0402,      0.0000,      0.4161,
      2.0433,      0.0000,      0.1306,
      2.0463,      0.0000,      0.4193,
      2.0494,      0.0000,     -0.2031,
      2.0525,      0.0000,     -0.7817,
      2.0555,      0.0000,      0.5462,
      2.0586,      0.0000,      0.0004,
      2.0617,      0.0000,      0.5907,
      2.0647,      0.0000,     -0.6487,
      2.0678,      0.0000,     -0.3743,
      2.0709,      0.0000,      0.4339,
      2.0739,      0.0000,      0.0871,
      2.0770,      0.0000,      0.5374,
      2.0801,      0.0000,     -0.9420,
      2.0831,      0.0000,      0.0561,
      2.0862,      0.0000,      0.1925,
      2.0893,      0.0000,      0.3442,
      2.0923,      0.0000,      0.2291,
      2.0954,      0.0000,     -0.9610,
      2.0985,      0.0000,      0.3338,
      2.1016,      0.0000,     -0.0055,
      2.1046,      0.0000,      0.6229,
      2.1077,      0.0000,     -0.2362,
      2.1108,      0.0000,     -0.7082,
      2.1138,      0.0000,      0.3700,
      2.1169,      0.0000,     -0.0199,
      2.1200,      0.0000,      0.7489,
      2.1230,      0.0000,     -0.6773,
      2.1261,      0.0000,     -0.3088,
      2.1292,      0.0000,      0.2040,
      2.1322,      0.0000,      0.1826,
      2.1353,      0.0000,      0.6139,
      2.1384,      0.0000,     -0.9186,
      2.1414,      0.0000,      0.0531,
      2.1445,      0.0000,     -0.0210,
      2.1476,      0.0000,      0.5099,
      2.1506,      0.0000,      0.2333,
      2.1537,      0.0000,     -0.8756,
      2.1568,      0.0000,      0.2267,
      2.1598,      0.0000,     -0.1349,
      2.1629,      0.0000,      0.7906,
      2.1660,      0.0000,     -0.2569,
      2.1690,      0.0000,     -0.5950,
      2.1721,      0.0000,      0.1686,
      2.1752,      0.0000,     -0.0317,
      2.1783,      0.0000,      0.8613,
      2.1813,      0.0000,     -0.6658,
      2.1844,      0.0000,     -0.2295,
      2.1875,      0.0000,     -0.0379,
      2.1905,      0.0000,      0.2735,
      2.1936,      0.0000,      0.6516,
      2.1967,      0.0000,     -0.8403,
      2.1997,      0.0000,      0.0410,
