    Freq(Hz),                     FSD, Direction=,3, M0=,231.60, Q=,10.00, RMS=,1648.78
       32.67,             6484.961465,
       32.75,             6499.752172,
       32.82,             6514.676925,
       32.90,             6529.735723,
       32.98,             6544.931684,
       33.05,             6560.265846,
       33.13,             6575.740289,
       33.21,             6591.357089,
       33.28,             6607.117288,
       33.36,             6623.022961,
       33.44,             6639.076189,
       33.52,             6655.280087,
       33.60,             6671.634657,
       33.67,             6688.144054,
       33.75,             6704.809318,
       33.83,             6721.631488,
       33.91,             6738.614719,
       33.99,             6755.761092,
       34.07,             6773.071644,
       34.15,             6790.548453,
       34.23,             6808.195677,
       34.31,             6826.014354,
       34.39,             6844.007602,
       34.47,             6862.177499,
       34.55,             6880.527162,
       34.63,             6899.057630,
       34.71,             6917.774099,
       34.79,             6936.677609,
       34.87,             6955.771275,
       34.95,             6975.058216,
       35.03,             6994.540510,
       35.11,             7014.222314,
       35.20,             7034.105705,
       35.28,             7054.193800,
       35.36,             7074.490758,
       35.44,             7094.999693,
       35.52,             7115.722686,
       35.61,             7136.663892,
       35.69,             7157.826429,
       35.77,             7179.214453,
       35.86,             7200.832120,
       35.94,             7222.681509,
       36.02,             7244.767816,
       36.11,             7267.094157,
       36.19,             7289.664689,
       36.28,             7312.482530,
       36.36,             7335.553914,
       36.44,             7358.881958,
       36.53,             7382.470819,
       36.61,             7406.325693,
       36.70,             7430.450735,
       36.79,             7454.850103,
       36.87,             7479.528992,
       36.96,             7504.493636,
       37.04,             7529.747153,
       37.13,             7555.295778,
       37.22,             7581.143666,
       37.30,             7607.298093,
       37.39,             7633.764253,
       37.48,             7660.546302,
       37.56,             7687.651515,
       37.65,             7715.085088,
       37.74,             7742.854293,
       37.83,             7770.964326,
       37.91,             7799.422462,
       38.00,             7828.234935,
       38.09,             7857.407979,
       38.18,             7886.949908,
       38.27,             7916.866955,
       38.36,             7947.166396,
       38.45,             7977.855503,
       38.54,             8008.942590,
       38.63,             8040.434930,
       38.72,             8072.341876,
       38.81,             8104.669661,
       38.90,             8137.426600,
       38.99,             8170.623082,
       39.08,             8204.266382,
       39.17,             8238.364813,
